CERT,NAME,CITY,STALP,ZIP,ADDRESS,website,asset_band,asset_musd,fed_regulator,state_regulator,n_signals,score,signals,service_lines,EQV,EQV_pct,RBC1AAJ,RBCT1CER,ROA,ROA_pct,ROE,NIMY,EEFFR,EEFFR_pct,NCLNLSR,NPERFV,ELNANTR,LNLSDEPR,brokered_pct,asset_growth_yoy,cre_ratio,cd_ratio,cre_breach_loss_pct,uninsured_pct,LNAGR
9310,Commercial Bank,West Liberty,KY,41472,550 Main St,https://www.commercialbankky.bank,<$250M,216.1,FDIC,Kentucky Department of Financial Institutions,0,0,,,9.754,0.312,10.049,16.62,1.288,0.597,13.5,3.976,64.864,0.465,1.136,0.791,0.0,81.872,0.0,0.01,100.889,19.916,43.191,0.154,0.029
9313,"PBK BANK, INC.",Stanford,KY,40484,120 Frontier Blvd,https://www.pbkbank.com,<$250M,175.6,FDIC,Kentucky Department of Financial Institutions,0,0,,,14.026,0.74,15.174,,1.823,0.825,13.09,5.099,57.87,0.289,0.456,0.255,20.619,64.885,0.0,0.059,36.855,21.851,271.334,0.089,1.106
9315,Bank of Maysville,Maysville,KY,41056,20 W 2nd St,https://www.bankofmaysville.com,<$250M,164.0,FDIC,Kentucky Department of Financial Institutions,1,5,excess_capital,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence,17.461,0.881,16.944,30.26,1.449,0.683,8.36,3.85,56.258,0.249,0.122,0.065,333.333,64.497,0.0,-0.02,76.948,14.589,88.138,0.205,0.109
9319,Merchants & Farmers Bank & Trust Company,Leesville,LA,71446,501 S 5th St,https://www.merchantsandfarmers.com,$250M-$1B,541.4,FDIC,Louisiana Office of Financial Institutions,0,0,,,9.833,0.436,11.175,,0.92,0.279,9.51,3.731,68.536,0.69,0.698,0.374,391.935,55.102,0.0,0.032,128.028,46.196,78.108,0.36,0.347
9320,Marion State Bank,Marion,LA,71260,345 Main St,https://www.marionstate.bank,<$250M,237.4,FDIC,Louisiana Office of Financial Institutions,0,0,,,11.896,0.579,11.884,16.07,0.98,0.398,8.34,4.85,73.247,0.673,0.903,0.662,166.292,83.126,0.0,0.067,114.687,42.393,36.042,0.217,0.372
9323,Bank of Winnfield & Trust Company,Winnfield,LA,71483,200 W Main St,https://www.bankofwinnfield.com,<$250M,156.0,FDIC,Louisiana Office of Financial Institutions,1,15,weak_efficiency,KR RAS: Robotic Process Automation (RPA) + Internal Audit process review,11.201,0.495,14.428,31.13,0.744,0.284,6.68,3.862,82.703,0.823,0.667,0.255,0.0,41.377,0.0,-0.035,3.802,0.0,1812.265,0.272,0.0
9325,Jonesboro State Bank,Jonesboro,LA,71251,109 Jimmie Davis Blvd,https://www.jonesborostatebank.com,$1B-$3B,1298.5,FDIC,Louisiana Office of Financial Institutions,2,28,credit_deterioration; funding_liquidity,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,6.63,0.018,7.666,18.7,1.896,0.842,30.28,1.903,30.604,0.019,1.644,0.096,49.468,6.163,0.893,0.148,0.871,0.663,5434.932,0.06,0.013
9326,Washington State Bank,Washington,LA,70589,103 North Main Street,https://www.wsbankla.com,$250M-$1B,309.2,FDIC,Louisiana Office of Financial Institutions,0,0,,,10.444,0.549,10.809,14.96,1.124,0.404,10.55,4.444,65.295,0.615,1.286,1.137,105.422,82.01,0.0,0.014,176.525,36.632,21.05,0.26,3.74
9328,Peoples Bank,Chatham,LA,71226,6689 Highway 34,https://www.thepeoplesbankla.com,<$250M,86.1,FDIC,Louisiana Office of Financial Institutions,2,15,excess_capital; funding_liquidity,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,15.301,0.809,11.664,15.75,1.741,0.802,11.71,4.97,58.844,0.317,1.319,1.152,0.0,93.998,0.0,-0.038,149.582,74.104,27.526,0.155,0.0
9330,First State Bank of Le Center,Le Center,MN,56057,88 N Park Ave,https://www.fsblecenter.com,<$250M,110.4,FDIC,Minnesota Department of Commerce,1,12,ag_concentration,KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,10.937,0.46,11.149,13.68,1.86,0.846,17.5,4.69,56.046,0.243,0.815,0.574,0.0,83.259,0.0,0.0,36.036,15.655,89.224,0.139,17.283
9332,Bank of Maple Plain,Maple Plain,MN,55359,4980 Highway 12,https://www.bankofmapleplain.com,<$250M,85.5,FDIC,Minnesota Department of Commerce,0,0,,,11.393,0.52,14.054,27.31,0.92,0.374,8.18,3.123,71.961,0.644,1.8,0.829,0.0,51.955,0.0,-0.004,25.565,5.876,254.211,0.164,0.023
9336,"Battle Bank, National Association",Upsala,MN,56384,105 S Main St,https://www.battlebank.com,<$250M,180.8,OCC,N/A (federally chartered),5,63,excess_capital; weak_efficiency; rapid_growth; weak_profitability; bsa_aml_scaling,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS: BSA/AML scaling, Internal Audit, enterprise risk assessment; FDICIA Part 363 audit if crossing $1B, ICFR if crossing $5B; Refer: earnings / margin advisory (other KR practice); RAS angle = cost automation via RPA; KR RAS: BSA/AML program enhancement + independent testing (AML & Sanctions / OFAC)",37.041,0.977,33.322,,-8.078,0.007,-16.75,2.971,393.731,0.995,0.0,0.0,0.0,10.972,0.0,1.782,0.049,0.0,202622.727,0.213,0.0
9340,"Farmers & Merchants State Bank of New York Mills, Incorporated",New York Mills,MN,56567,11 Walker Ave N,https://www.fmbanknym.com,<$250M,83.5,FDIC,Minnesota Department of Commerce,2,28,credit_deterioration; under_reserved,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: CECL model validation / reserve adequacy review,8.561,0.172,13.274,24.32,0.907,0.362,10.58,3.262,72.266,0.649,2.277,1.127,0.0,53.071,0.0,0.061,50.113,24.148,121.421,0.198,2.698
9351,State Bank of Lake Park,Lake Park,MN,56554,2049 2nd Street,https://www.statebankoflakepark.com,<$250M,47.0,FDIC,Minnesota Department of Commerce,0,0,,,9.228,0.243,10.984,,1.377,0.646,15.16,3.742,60.526,0.354,1.522,0.851,250.0,60.719,0.0,0.081,34.103,19.429,293.23,0.063,1.713
9354,Farmers State Bank of Hoffman,Hoffman,MN,56339,103 W Main Ave,https://www.fsbhoffman.net,<$250M,36.9,FDIC,Minnesota Department of Commerce,0,0,,,10.978,0.466,12.634,,1.203,0.546,11.27,3.587,64.253,0.447,2.1,0.889,0.0,47.16,0.0,-0.012,0.719,0.719,13905.556,0.201,10.815
9356,The Commercial Bank,De Kalb,MS,39328,175 Hopper Ave,https://www.commercialbankms.com,$250M-$1B,295.5,FDIC,Mississippi Department of Banking and Consumer Finance,0,0,,,6.345,0.031,10.603,,0.911,0.276,14.47,3.811,64.128,0.581,0.245,0.173,406.25,62.972,0.093,0.123,142.956,28.063,69.952,0.353,0.224
9359,Bank of Commerce,Greenwood,MS,38930,310 Howard St,https://WWW.BANKCOM.COM,$1B-$3B,1134.5,FDIC,Mississippi Department of Banking and Consumer Finance,3,58,rapid_growth; near_fdicia_1b; high_uninsured_deposits,"KR RAS: BSA/AML scaling, Internal Audit, enterprise risk assessment; FDICIA Part 363 audit if crossing $1B, ICFR if crossing $5B; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile)",11.564,0.717,12.852,,1.129,0.427,10.11,3.272,59.563,0.462,0.884,0.559,135.469,65.218,0.006,0.167,44.31,21.717,225.685,0.471,5.44
9366,Peoples Bank,Mendenhall,MS,39114,160 E Maud Ave,https://yourpeoples.bank,$250M-$1B,503.5,FDIC,Mississippi Department of Banking and Consumer Finance,1,18,credit_deterioration,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance,11.195,0.667,11.718,15.25,3.957,0.992,36.1,6.629,55.293,0.308,4.278,3.397,138.934,86.952,0.034,0.072,277.885,28.128,14.176,0.342,0.88
9369,The Bank of Advance,Advance,MO,63730,105 E Gabriel St,https://www.bankofadvance.com,$250M-$1B,509.9,Federal Reserve,Missouri Division of Finance,1,5,excess_capital,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence,13.115,0.832,13.009,,2.424,0.939,19.57,4.867,47.617,0.132,0.751,0.608,296.169,91.586,0.006,0.025,69.856,45.223,143.152,0.253,6.751
9378,F & C Bank,Holden,MO,64040,1006 Eagle Crest Dr,https://www.fandcbank.com,$250M-$1B,481.0,FDIC,Missouri Division of Finance,3,42,funding_liquidity; cd_concentration; ag_concentration,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: construction & development loan review + credit risk management (>=100% of capital — supervisory concentration criteria); KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,10.892,0.623,11.006,,2.341,0.929,22.01,5.514,44.561,0.09,0.379,0.341,264.706,101.739,0.028,0.118,173.317,112.239,57.698,0.105,10.96
9385,"Bank of Brookfield - Purdin, National Association",Brookfield,MO,64628,939 Park Circle Dr,https://www.bankbp.com,<$250M,116.7,OCC,N/A (federally chartered),0,0,,,10.631,0.428,11.145,39.77,0.46,0.171,4.29,2.63,70.268,0.604,0.0,0.0,0.0,20.695,0.0,0.039,8.124,1.502,930.009,0.155,4.619
9388,The Corner Stone Bank,South West City,MO,64863,117 N Main St,https://www.thecornerstonebank.net,<$250M,211.4,FDIC,Missouri Division of Finance,1,18,credit_deterioration,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance,11.953,0.583,12.178,,1.531,0.716,12.78,5.602,59.539,0.333,1.724,1.4,125.205,91.346,0.02,0.07,118.146,21.73,84.641,0.078,2.321
9392,Bank of Grandin,Grandin,MO,63943,403 W 5th St,https://www.bankofgrandin.net,<$250M,241.0,FDIC,Missouri Division of Finance,2,40,credit_deterioration; high_uninsured_deposits,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),14.294,0.761,14.664,,1.794,0.819,12.54,3.945,51.514,0.155,2.876,2.021,191.304,79.067,0.0,0.053,48.198,9.145,207.476,0.376,4.256
9406,Bank of Cattaraugus,Cattaraugus,NY,14719,24 Main St,https://www.BankofCattaraugus.com,<$250M,31.0,Federal Reserve,New York State Department of Financial Services,0,0,,,11.278,0.502,10.319,17.39,1.095,0.48,9.97,6.193,78.687,0.759,1.159,0.845,0.0,63.989,0.0,0.075,16.11,9.133,284.749,0.168,0.0
9410,Tioga State Bank National Association,Spencer,NY,14883,1 N Main St,https://www.tiogabank.com,$250M-$1B,625.2,OCC,N/A (federally chartered),0,0,,,10.628,0.582,11.377,19.96,1.308,0.517,12.59,4.321,66.631,0.653,0.999,0.629,0.0,71.902,0.009,0.088,128.286,15.549,41.214,0.224,0.023
9417,Grant County State Bank,Carson,ND,58529,202 N Main St,https://www.grantcountystatebank.com,<$250M,46.7,FDIC,North Dakota Department of Financial Institutions,1,12,ag_concentration,KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,14.054,0.742,13.903,,1.538,0.721,11.23,4.114,61.975,0.39,0.0,0.0,0.0,68.0,0.0,0.07,0.0,0.0,,0.205,32.009
9420,The Union Bank,Beulah,ND,58523,1700 Highway 49 N,https://www.theunionbank.com,$250M-$1B,312.2,FDIC,North Dakota Department of Financial Institutions,1,12,ag_concentration,KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,9.667,0.408,10.122,,1.408,0.576,15.47,4.35,66.177,0.64,1.383,0.865,5200.0,72.511,0.002,0.008,17.945,5.194,557.253,0.212,13.136
9422,Citizens State Bank of Lankin,Lankin,ND,58250,401 Main Street,https://www.csb100.com,<$250M,72.1,FDIC,North Dakota Department of Financial Institutions,1,12,ag_concentration,KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,8.809,0.197,10.132,,1.166,0.522,13.88,4.864,67.065,0.528,1.582,1.162,207.812,85.568,0.099,0.045,43.401,0.0,230.41,0.28,18.739
9423,Choice Financial Group,Fargo,ND,58104,4501 23rd Ave S,https://WWW.BANKWITHCHOICE.COM,$3B+,6383.5,FDIC,North Dakota Department of Financial Institutions,1,10,funding_liquidity,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,11.258,0.583,10.844,,1.3,0.484,11.42,3.277,54.932,0.481,0.685,0.345,104.712,61.983,0.267,0.108,173.728,29.25,57.561,0.264,6.186
9437,First State Bank,Winchester,OH,45697,19230 State Route 136,https://www.fsb4me.com,$1B-$3B,1240.8,FDIC,Ohio Division of Financial Institutions,0,0,,,8.74,0.171,10.472,17.38,1.104,0.412,12.68,3.271,61.353,0.523,0.861,0.404,622.973,51.549,0.09,0.107,183.469,11.971,25.018,0.25,0.146
9438,The Mt. Victory State Bank,Mount Victory,OH,43340,103 S Main St,https://www.mtvictorybank.com,<$250M,23.4,FDIC,Ohio Division of Financial Institutions,0,0,,,10.213,0.377,10.437,,1.309,0.609,13.0,5.103,59.227,0.324,0.0,0.0,0.0,66.371,0.0,0.098,70.875,0.36,141.094,0.124,4.671
9439,The Peoples Savings Bank,New Matamoras,OH,45767,710 2nd St,https://www.psb1911.com,<$250M,71.9,FDIC,Ohio Division of Financial Institutions,0,0,,,11.557,0.541,13.451,,0.806,0.313,6.75,3.812,73.145,0.668,1.576,0.763,60.0,54.048,0.0,0.016,16.041,12.331,623.39,0.164,0.047
9450,First Bank of Ohio,Tiffin,OH,44883,175 S Washington St,https://www.firstbankofohio.com,$250M-$1B,278.4,FDIC,Ohio Division of Financial Institutions,2,15,excess_capital; funding_liquidity,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,36.031,0.992,35.514,,1.956,0.857,5.7,5.722,43.072,0.072,0.259,0.181,76.869,107.359,0.287,-0.012,0.0,0.0,,0.171,0.0
9457,The North Side Bank and Trust Company,Cincinnati,OH,45223,4125 Hamilton Ave,https://www.nsbt.net,$1B-$3B,1172.0,Federal Reserve,Ohio Division of Financial Institutions,0,0,,,8.895,0.209,11.163,12.85,1.122,0.424,12.78,2.788,53.044,0.293,0.101,0.065,36.437,75.148,0.0,0.094,156.065,33.413,17.408,0.421,0.0
9462,Farmers & Merchants Bank,Miamisburg,OH,45342,41 S 1st St,https://www.bankwithfm.com,$250M-$1B,359.4,FDIC,Ohio Division of Financial Institutions,0,0,,,11.281,0.679,12.16,,1.847,0.815,16.92,4.426,48.096,0.142,1.041,0.841,1875.0,92.91,0.023,0.054,239.566,56.383,41.742,0.235,2.171
9463,Unified Bank,Martins Ferry,OH,43935,201 S 4th St,https://www.unifiedbank.com,$250M-$1B,871.7,FDIC,Ohio Division of Financial Institutions,1,18,near_fdicia_1b,"KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026)",8.653,0.217,8.986,12.53,1.378,0.558,16.09,3.805,63.73,0.573,1.292,0.995,255.738,70.071,0.0,0.034,183.065,29.304,13.307,0.16,0.005
9465,Wisdom Heritage Bank,Alva,OK,73717,518 College Ave,https://www.wisdomheritage.bank,$250M-$1B,601.3,Federal Reserve,Oklahoma State Banking Department,2,17,excess_capital; ag_concentration,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: agricultural loan review + credit risk review — concentration exposed to commodity-price / farm-income cycles,13.112,0.831,14.217,20.69,1.063,0.363,8.41,3.115,64.782,0.598,1.276,0.717,0.0,59.446,0.087,0.091,131.592,19.891,41.17,0.193,16.749
9467,VALOR BANK,Edmond,OK,73013,1501 Renaissance Blvd,https://valor.bank,$250M-$1B,302.6,FDIC,Oklahoma State Banking Department,3,52,funding_liquidity; cd_concentration; thin_cre_cushion,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: construction & development loan review + credit risk management (>=100% of capital — supervisory concentration criteria); KR RAS: CRE stress testing + capital planning — reverse stress test shows a modest CRE loss breaches well-capitalized,8.643,0.216,8.702,12.02,2.147,0.899,24.79,4.766,58.61,0.415,0.316,0.275,4800.0,99.805,0.015,0.065,298.346,121.742,8.084,0.198,0.082
9472,"Welch State Bank of Welch, Okla.",Welch,OK,74369,396 S Commercial St,https://www.welchstatebank.com,$250M-$1B,449.8,FDIC,Oklahoma State Banking Department,1,10,funding_liquidity,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,9.453,0.368,10.2,,1.669,0.733,17.88,4.866,67.313,0.662,0.36,0.251,121.212,78.361,0.163,0.072,57.972,37.776,172.498,0.212,4.318
9486,Clackamas County Bank,Sandy,OR,97055,38975 Proctor Blvd,https://www.clackamascountybank.com,$250M-$1B,266.4,FDIC,Oregon Division of Financial Regulation,2,35,weak_efficiency; cre_concentration,"KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS: CRE loan review, credit risk review, CECL/ALLL, CRE stress testing (>=300% of capital — supervisory concentration criteria)",11.779,0.732,12.799,23.53,0.898,0.27,7.59,3.762,77.29,0.846,0.0,0.0,0.0,67.29,0.0,-0.001,315.982,22.578,18.8,0.131,0.063
9489,Peoples Bank,Clifton,TN,38425,129 Main St,https://pbbanking.com,$250M-$1B,445.3,Federal Reserve,Tennessee Department of Financial Institutions,0,0,,,12.16,0.763,12.716,14.35,1.463,0.615,11.85,5.107,56.55,0.345,0.389,0.315,137.916,94.835,0.043,0.115,106.701,96.016,32.298,0.231,1.802
9499,Thread Bank,Rogersville,TN,37857,210 E Main St,https://www.thread.bank,$1B-$3B,1110.6,FDIC,Tennessee Department of Financial Institutions,5,76,weak_efficiency; rapid_growth; near_fdicia_1b; weak_profitability; bsa_aml_scaling,"KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS: BSA/AML scaling, Internal Audit, enterprise risk assessment; FDICIA Part 363 audit if crossing $1B, ICFR if crossing $5B; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); Refer: earnings / margin advisory (other KR practice); RAS angle = cost automation via RPA; KR RAS: BSA/AML program enhancement + independent testing (AML & Sanctions / OFAC)",8.631,0.148,9.751,23.36,0.578,0.103,6.34,2.896,78.831,0.907,0.18,0.074,131.903,41.637,0.062,0.406,79.852,10.253,74.104,0.109,0.004
950,Iowa State Bank,Algona,IA,50511,5 E Call St,https://www.bankisb.com,$250M-$1B,470.7,FDIC,Iowa Division of Banking,2,32,funding_liquidity; high_uninsured_deposits,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),9.105,0.299,11.174,15.83,1.108,0.393,12.44,3.314,59.055,0.424,0.154,0.099,0.0,79.172,0.101,0.012,29.03,15.413,142.406,0.382,5.927
